season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,16,GB,REG,CHI,17,24,198,1,0,2,-6,0,0,166,70,10,7.63952754362863,8.126536011695862,0,44,192,0,3,1,13,-3.499362390488386,0,17,24,198,1,0,0,166,70,10,8.949475933047054,0,0,26,1,37,2,3,0,0.0,0.0,4,0,0,3,0,0,0,0,1,2,0,0,0,4,40,3,0,0,4,106,3,3,0,0,28.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,26;22;28,,,76,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,16,HOU,REG,LV,23,35,187,1,0,0,0,0,0,305,57,10,2.8858946117398543,-1.5157653128399569,0,26,83,0,1,0,5,-16.01655339087994,0,23,34,187,1,0,0,305,57,10,3.3604186851590154,0,0,30,2,40,4,34,1,3.0,31.0,2,1,31,4,1,0,0,0,1,2,0,0,0,4,29,3,2,19,4,88,3,3,0,0,55.0,1.0,0,0,0,1,2,0,0,0,0,0,0,0,55;50;49,,,154,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,IND,REG,SF,23,36,277,2,1,2,-23,1,0,337,127,13,-0.3748774468941929,-3.313934471872118,0,20,58,1,0,0,5,-1.7583942330093123,0,23,36,277,2,0,0,337,127,13,4.006009029243483,0,0,44,2,20,3,3,1,1.0,0.0,1,1,8,5,0,0,0,0,1,1,0,0,0,6,45,3,0,0,6,166,2,2,0,0,51.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,39;51,,,90,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,JAX,REG,DEN,23,36,279,3,0,5,-14,0,0,281,145,12,9.17898456061692,5.511070106710706,0,27,81,1,0,0,7,-3.218067428620998,0,23,35,279,3,0,0,281,145,12,15.455921306998677,0,0,40,0,16,3,13,0,1.0,8.0,5,1,0,7,0,0,0,0,0,0,1,1,0,2,20,4,1,2,5,139,2,2,0,0,47.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,47;26,,,73,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,16,KC,REG,TEN,14,24,126,0,0,4,-44,1,0,112,90,5,-11.13149651063571,-12.681263143366033,0,15,51,0,0,0,3,-2.306173741526436,0,14,22,126,0,0,0,112,90,5,-4.4655390528423,0,0,39,2,52,3,18,1,2.0,16.0,5,0,0,0,0,1,0,0,2,2,0,0,0,10,59,6,2,31,4,95,3,4,1,0,54.0,0.75,0,1,0,1,1,0,0,0,0,0,1,0,54;41;27,51,,122,51,0,0,0,0,0,,0,0,0,0,0
2025,16,LA,REG,SEA,29,49,457,3,0,0,0,0,0,477,208,17,26.139787061895962,-2.744625757137934,0,39,124,1,0,0,7,-4.6838855653768405,0,29,48,457,3,0,0,477,208,17,26.45123966463075,0,0,33,0,24,3,17,1,4.0,26.0,7,2,66,4,0,0,0,0,0,0,1,1,0,8,54,5,1,31,6,127,3,4,1,0,41.0,0.75,0,2,0,1,0,0,0,0,0,1,0,0,23;28;41,48,,92,48,0,4,4,0,0,1.0,0,0,0,0,0
2025,16,LAC,REG,DAL,23,29,300,2,0,0,0,0,0,269,90,15,23.74632158860467,18.78742820450238,0,33,152,2,1,0,9,0.5504806246710503,0,23,28,300,2,0,0,269,90,15,24.199368137483443,0,0,34,0,32,2,9,1,1.0,6.0,3,0,0,3,0,0,0,0,1,1,1,1,0,4,34,3,0,0,4,77,2,2,0,0,37.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,37;27,,,64,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,16,LV,REG,HOU,16,23,201,2,1,3,-31,0,0,190,98,8,1.660395369748585,4.943414438854564,0,27,145,1,0,0,4,-3.9117169947130606,0,16,22,201,2,1,0,190,98,8,7.003625081968494,0,0,33,1,33,6,17,0,0.0,0.0,4,0,0,3,0,0,0,0,0,0,0,0,0,9,85,5,4,23,4,100,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,MIA,REG,CIN,20,30,260,0,2,0,0,0,0,261,141,14,4.669538128830027,1.5516849427387631,0,28,129,3,0,0,5,-4.7002626050962135,0,20,29,260,0,2,1,261,141,14,2.240813699492719,0,0,29,0,50,2,8,0,2.0,11.0,5,0,0,2,0,0,0,0,1,1,0,0,0,3,20,2,0,0,8,218,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,MIN,REG,NYG,16,23,160,0,1,4,-34,1,1,125,91,8,-8.884794435017199,2.015871716582257,0,31,114,1,0,0,7,3.840337136905873,0,16,23,160,0,0,0,125,91,8,3.247345499170309,0,0,30,1,35,6,23,0,5.0,20.0,6,1,15,4,0,0,0,0,0,0,0,0,0,11,90,2,1,12,2,50,3,3,0,0,43.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,43;31;30,,,104,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,16,NE,REG,BAL,31,44,380,2,1,4,-6,2,1,469,104,17,12.265739348652446,12.332537699313391,1,23,79,1,1,0,7,-3.6811198455980048,0,31,42,380,2,0,0,469,104,17,23.01789470719187,1,0,38,0,26,4,18,2,1.0,7.0,5,0,0,1,0,0,0,0,2,3,2,2,0,5,50,4,0,0,3,89,2,2,0,0,45.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,45;41,,,86,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,NO,REG,NYJ,33,50,346,2,0,3,-18,0,0,422,176,17,8.788600042995219,-0.2282974567819149,0,25,84,0,1,1,6,-9.278432384890039,0,33,47,346,2,0,0,422,176,17,14.232320850002168,0,0,32,1,39,11,62,1,8.0,57.0,9,1,29,6,0,0,0,0,0,0,1,1,0,3,30,3,2,10,2,44,5,6,1,0,50.0,0.8333333333333334,0,0,3,1,1,0,0,0,0,0,0,1,35;49;36;50;39,61,,209,61,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,NYG,REG,MIN,7,13,33,0,1,5,-20,0,0,84,19,1,-17.058195303693548,-17.342952352303726,0,30,128,0,0,0,7,-1.1360074546537362,0,7,13,33,0,0,0,84,19,1,-7.610192244698633,0,0,34,0,28,7,37,1,4.0,34.0,9,1,0,5,0,0,0,0,0,0,1,1,1,11,74,3,1,5,5,127,2,2,0,0,39.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27;39,,,66,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,16,NYJ,REG,NO,22,35,188,0,1,8,-57,1,1,163,154,6,-21.28726561672206,-11.822786751915427,0,20,64,0,0,0,6,-1.172886788204778,0,22,34,188,0,0,0,163,154,6,-4.833459625098975,0,0,43,0,38,3,20,1,3.0,18.0,5,0,0,2,0,0,0,0,0,0,1,1,0,7,54,4,0,0,2,76,2,2,0,0,36.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,29;36,,,65,0,0,0,0,0,0,,0,0,0,0,0
2025,16,PHI,REG,WAS,22,30,185,2,0,2,-7,1,0,201,80,11,7.481149165453108,7.547666697666563,0,34,207,2,0,0,12,8.923490833709483,1,22,29,185,2,0,0,201,80,11,10.191256118034662,0,0,29,1,25,5,13,0,2.0,8.0,4,1,11,6,0,0,0,0,1,1,0,0,0,5,61,4,1,11,3,66,0,2,2,0,,0.0,0,0,0,0,0,0,0,0,0,1,1,0,,43;52,,0,95,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,PIT,REG,DET,27,41,266,1,0,2,-15,0,0,335,121,14,11.02383730131656,-1.3820029403034009,0,27,230,2,0,0,8,8.733127122977749,0,27,38,266,1,1,1,335,121,14,13.032089030988889,0,0,38,1,27,7,27,1,3.0,18.0,9,0,0,6,0,0,1,0,0,0,0,0,0,8,89,5,1,9,4,99,2,3,1,0,59.0,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,0,59;23,37,,82,37,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,SEA,REG,LA,22,34,270,2,2,4,-26,0,0,202,153,11,-2.733909410249675,1.3444929353652462,2,25,171,2,0,0,9,9.259605784740533,1,22,31,270,2,1,1,202,153,11,-2.6822601248566063,2,1,43,1,59,2,2,0,0.0,0.0,4,0,0,3,0,0,0,0,0,0,0,0,0,5,40,7,1,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,SF,REG,IND,25,34,295,5,1,1,0,1,0,324,65,20,20.529388749523562,12.416314265944742,0,31,145,0,0,0,8,1.7996920223231427,0,25,33,295,5,0,0,324,65,20,21.86583361450444,0,0,31,0,36,3,24,2,2.0,23.0,4,1,74,7,1,0,0,0,1,1,1,1,0,2,36,3,1,8,6,167,2,3,1,0,38.0,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,25;38,64,,63,64,0,6,6,0,0,1.0,0,0,0,0,0
2025,16,TB,REG,CAR,18,26,145,1,1,2,-18,0,0,151,55,9,2.8406915773513415,1.3597065210342407,0,33,169,1,0,0,8,3.570569476763987,0,18,25,145,1,0,0,151,55,9,6.826360443403246,0,0,31,1,23,4,21,0,2.0,17.0,9,0,0,5,0,0,0,0,0,0,0,0,0,8,56,2,1,7,5,137,2,2,0,0,50.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,23;50,,,73,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,TEN,REG,KC,21,28,228,2,0,2,-16,0,0,163,135,11,6.7691199562978,10.43735632189998,0,40,164,1,1,0,9,-4.961379322972681,0,21,27,228,2,0,0,163,135,11,11.780990998260677,0,0,30,0,16,7,38,1,4.0,44.0,5,0,0,5,0,0,1,0,1,1,0,0,0,12,82,2,3,23,5,122,1,1,0,0,27.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,WAS,REG,PHI,12,23,138,0,1,2,-8,0,0,171,65,7,-7.9614455767338,-8.998668044805527,0,26,90,2,1,0,8,1.584173827679595,1,12,20,138,0,0,0,171,65,7,-3.2244433926431295,0,0,48,0,20,4,9,2,2.0,7.0,1,0,0,2,0,0,0,0,1,2,1,1,0,5,44,5,1,0,5,124,1,1,0,0,20.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,1,1,0,0,1.0,0,0,0,0,0
