season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,3,KC,REG,NYG,22,37,224,1,0,2,-23,2,0,319,112,13,8.23080711069923,-1.4937388896942139,0,28,105,1,0,0,6,0.2622928078926634,0,22,35,224,1,0,0,319,112,13,10.824478066348654,0,0,34,3,35,6,14,0,2.0,9.0,9,2,23,6,0,0,0,0,2,2,0,0,0,8,85,3,1,4,3,63,3,4,1,0,54.0,0.75,0,1,0,1,1,0,0,0,0,1,0,0,54;48;28,40,,130,40,0,1,2,1,0,0.5,0,0,0,0,0
2025,3,LA,REG,PHI,19,34,196,2,1,1,0,0,0,168,57,10,-2.479092506006727,-4.678381327539682,0,31,160,0,0,0,12,0.2149729178819637,0,19,33,196,2,0,0,168,57,10,-0.5838201167195975,0,0,36,2,28,7,38,1,4.0,24.0,4,0,0,6,0,0,0,0,0,0,1,1,0,4,41,3,4,53,5,115,4,6,0,2,51.0,0.6666666666666666,0,1,1,1,1,0,0,0,0,0,0,0,51;28;33;46,,36;44,158,0,80,2,2,0,0,1.0,0,0,0,0,0
2025,3,LAC,REG,DEN,28,47,300,1,1,5,-30,0,0,429,135,17,-2.3949824955743924,-4.159013960096571,0,28,106,1,0,0,6,-0.69660783782447,0,28,45,300,1,1,0,429,135,17,8.665200358609557,0,0,33,1,17,5,17,0,2.0,6.0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,25,2,3,50,5,127,3,3,0,0,43.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,32;24;43,,,99,0,0,2,2,0,0,1.0,1,1,0,0,43
2025,3,LV,REG,WAS,19,29,289,3,0,5,-28,0,0,305,90,12,12.24070766654052,11.681264307763842,1,28,93,0,0,0,5,-9.361083445328287,0,19,27,289,3,0,0,305,90,12,20.104231717690826,1,0,37,4,24,6,15,1,1.0,8.0,3,0,0,2,0,0,0,0,0,0,1,1,0,6,54,5,2,10,5,110,1,1,0,0,37.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,3,MIA,REG,BUF,22,34,146,2,1,0,0,0,0,204,117,11,0.14744083787081763,-1.6873112230589895,0,25,130,1,1,0,9,3.01154395902995,0,22,33,146,2,0,0,204,117,11,0.709284920070786,0,0,44,0,14,2,8,0,2.0,10.0,2,0,0,3,0,0,0,0,1,1,0,0,0,6,57,5,2,22,5,152,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,3,MIN,REG,CIN,16,24,202,2,0,3,-19,0,0,188,109,10,5.620568110327859,-1.7815440893173218,0,31,169,2,1,0,11,1.4008431592956185,0,16,24,202,2,0,0,188,109,10,10.3178878000003,0,0,40,5,17,7,29,5,4.0,22.0,9,2,87,5,1,0,0,0,1,1,3,3,1,13,105,2,5,68,3,84,2,2,0,0,62.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,35;62,,,97,0,0,6,6,0,0,1.0,0,0,0,0,0
2025,3,NE,REG,PIT,28,37,268,2,1,5,-18,1,1,207,109,13,1.4129189930099528,7.905837976270252,0,29,119,0,3,3,10,-12.592828947701491,0,28,36,268,2,0,0,207,109,13,12.41235043128836,0,0,27,4,20,6,12,1,0.0,0.0,3,1,37,1,0,0,0,0,0,0,0,0,0,7,54,2,1,11,4,94,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,3,NO,REG,SEA,28,41,218,1,1,2,-13,0,0,347,102,12,-0.3314016877513537,4.335025170954262,0,27,79,0,0,0,4,-8.009121739596594,0,28,41,218,1,0,0,347,102,12,0.4129957392040482,0,0,31,4,32,3,4,1,0.0,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,11,77,3,1,40,8,182,2,3,1,0,27.0,0.6666666666666666,0,2,0,0,0,0,0,0,0,0,1,0,27;23,52,,50,52,0,1,1,0,0,1.0,0,0,0,0,0
2025,3,NYG,REG,KC,18,32,160,0,2,2,-9,0,0,284,96,7,-14.818524984584656,-4.926895797252655,0,27,130,1,0,0,8,-0.422504970704646,0,18,30,160,0,0,0,284,96,7,-9.189381627598777,0,0,41,2,18,4,21,1,1.0,15.0,7,0,0,6,0,0,0,0,0,0,0,0,0,7,82,7,2,17,5,134,1,1,0,0,25.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,0,1,0,1,0.0,0,0,0,0,0
2025,3,NYJ,REG,TB,26,36,197,2,1,4,-29,1,1,161,106,13,-7.886901567328738,7.483880179268973,0,23,99,0,0,0,5,-3.53839694254566,0,26,35,197,2,0,0,161,106,13,-0.4157031605015673,0,1,39,3,37,7,21,1,1.0,8.0,2,0,0,2,0,0,0,50,0,0,0,0,0,7,81,6,0,0,6,157,2,2,0,0,42.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,38;42,,,80,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,3,PHI,REG,LA,21,32,226,3,0,4,-24,1,1,274,63,9,-0.21159855952998619,5.956184168656667,0,27,86,1,0,0,8,1.259862583305221,0,21,30,226,3,0,0,274,63,9,11.580130723174197,0,1,40,2,32,2,3,0,1.0,0.0,7,1,0,4,0,0,0,61,0,0,0,0,0,5,50,3,0,0,5,55,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,3,PIT,REG,NE,16,23,139,2,1,0,0,0,0,114,107,6,0.19340494932839647,4.534721103581515,0,26,64,1,0,0,7,-2.5897415331273805,0,16,22,139,2,1,0,114,107,6,0.7168290939298458,0,0,49,0,34,6,21,4,5.0,18.0,8,1,0,5,0,0,0,0,0,0,4,4,0,8,59,3,0,0,1,27,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,3,SEA,REG,NO,16,21,233,2,0,0,0,0,0,163,79,11,16.074012299435225,19.11948189139366,0,33,87,2,1,1,7,-8.591331416158937,0,16,20,233,2,0,0,163,79,11,16.809075804444973,0,1,51,2,24,4,13,0,2.0,13.0,8,1,0,7,0,0,0,0,0,0,0,0,0,8,70,1,3,114,2,92,3,3,0,0,56.0,1.0,0,0,1,1,1,0,0,0,0,0,0,0,56;46;37,,,139,0,0,5,5,0,0,1.0,0,0,0,0,0
2025,3,SF,REG,ARI,27,41,284,1,1,1,-2,0,0,309,101,14,1.5022151318471164,3.2555606020124337,0,20,73,0,0,0,6,-4.746350501456151,0,27,38,284,1,0,0,309,101,14,4.468624763881017,0,0,33,1,43,4,8,1,1.0,5.0,4,0,0,5,0,0,0,0,0,0,0,0,0,5,69,5,3,26,3,80,3,3,0,0,51.0,1.0,0,0,2,0,1,0,0,0,0,0,0,0,38;51;35,,,124,0,0,1,1,0,0,1.0,1,1,0,0,35
2025,3,TB,REG,NYJ,19,29,233,1,0,1,-8,1,0,232,139,12,8.269022356935064,1.1716819015042534,0,34,122,0,0,0,5,-6.91463324007844,0,19,29,233,1,0,0,232,139,12,9.824077634124304,0,0,43,0,20,9,43,1,4.0,29.0,10,1,55,4,1,0,0,0,1,1,1,1,0,14,124,3,2,-1,5,124,5,6,0,1,55.0,0.8333333333333334,0,1,2,0,2,0,0,0,0,0,0,0,54;33;28;55;36,,43,206,0,43,2,2,0,0,1.0,1,1,0,0,36
2025,3,TEN,REG,IND,23,38,219,1,1,4,-23,0,0,185,114,11,-12.524410886228843,-1.3854862135999344,0,23,86,1,0,0,8,1.3147960329661146,0,23,34,219,1,0,0,185,114,11,-2.184083973760543,0,0,32,1,19,0,0,0,0.0,0.0,2,0,0,3,0,0,0,0,0,0,0,0,0,8,68,1,0,0,6,162,2,4,1,1,57.0,0.5,0,0,0,1,1,0,0,0,0,0,0,1,57;42,64,62,99,64,62,2,2,0,0,1.0,0,0,0,0,0
2025,3,WAS,REG,LV,15,21,207,1,0,1,-8,0,0,158,113,7,10.782450092576104,14.572758972644806,0,32,201,3,1,1,8,4.011520361507493,0,15,18,207,1,0,0,158,113,7,15.5487791822214,0,1,41,2,26,8,35,0,5.0,28.0,9,0,0,4,0,0,0,0,0,0,0,0,0,7,54,5,5,127,3,118,2,3,1,0,56.0,0.6666666666666666,0,0,0,1,1,0,0,0,1,0,0,0,46;56,37,,102,37,0,5,5,0,0,1.0,0,0,0,0,0
