season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,6,ARI,REG,IND,27,44,320,2,1,2,-8,0,0,391,129,17,6.258094309852431,4.625235918240669,0,24,88,1,0,0,8,0.033021019626175985,0,27,39,320,2,0,0,391,129,17,11.496769517700635,0,0,36,1,29,3,12,0,1.0,7.0,6,1,9,4,0,0,0,0,0,0,0,0,0,7,65,5,1,12,4,114,2,2,0,0,44.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,40;44,,,84,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,6,ATL,REG,BUF,20,32,250,1,0,2,-17,0,0,232,140,10,-0.41926983085160874,-6.361269758593652,0,32,210,2,0,0,9,4.761006107598703,0,20,31,250,1,0,0,232,140,10,3.163724944412915,0,0,32,1,31,3,27,1,4.0,23.0,6,2,6,9,0,0,0,0,0,0,0,0,0,6,35,1,1,10,3,63,1,2,0,1,33.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,33,,37,33,0,37,3,3,0,0,1.0,0,0,0,0,0
2025,6,BAL,REG,LA,21,34,140,0,1,4,-23,0,0,218,63,6,-12.359193464065335,-0.9252349380403757,0,37,179,0,1,1,13,-6.104339907411486,0,21,32,140,0,2,1,218,63,6,-11.411783451615499,0,0,28,2,24,4,18,1,2.0,14.0,3,0,0,2,0,0,0,0,1,2,1,1,0,7,80,6,1,35,3,61,1,1,0,0,37.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,0,0,0,0,,0,0,0,0,0
2025,6,BUF,REG,ATL,15,26,180,2,2,4,-23,0,0,287,56,8,-7.167852376616793,-7.8905483851066,0,24,134,0,2,0,8,0.7480864946264774,0,15,26,180,2,0,0,287,56,8,-2.172806765331188,0,0,39,3,27,9,31,0,2.0,17.0,4,0,0,5,0,0,0,0,1,2,0,0,0,8,64,6,3,21,5,114,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,CAR,REG,DAL,17,25,199,3,1,1,-5,0,0,154,98,11,2.201376390146385,13.688871406373524,0,38,216,0,0,0,14,6.73148625281668,0,17,21,199,3,1,0,154,99,11,6.2055853032775365,0,0,37,2,16,5,17,0,0.0,0.0,2,0,0,4,0,0,0,0,2,2,0,0,0,6,57,4,1,0,2,40,3,3,0,0,55.0,1.0,0,0,2,0,1,0,0,0,0,0,0,0,31;55;33,,,119,0,0,3,3,0,0,1.0,1,1,0,0,33
2025,6,CHI,REG,WAS,17,29,252,1,0,3,-16,0,0,246,194,10,3.275814118387534,-8.219391313092462,0,27,145,1,0,0,8,5.895976407468235,0,17,29,252,1,0,0,246,194,10,6.7610356647065135,0,0,32,2,40,3,6,1,3.0,6.0,3,1,32,3,0,0,0,0,0,0,2,2,0,9,84,5,0,0,5,120,4,5,0,1,48.0,0.8,0,0,1,3,0,0,0,0,0,0,0,0,47;48;41;38,,48,174,0,48,1,1,0,0,1.0,1,1,0,0,38
2025,6,CIN,REG,GB,29,45,219,2,0,1,-6,0,0,269,93,12,6.496397113490076,4.669453985989094,1,16,55,0,0,0,5,-0.8384554347139783,0,29,40,219,2,0,0,269,93,12,9.596806323075093,1,0,42,0,28,4,10,0,1.0,3.0,4,1,25,6,0,0,0,0,0,0,0,0,0,3,17,5,1,13,4,90,1,3,2,0,45.0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,1,45,67;56,,45,123,0,1,1,0,0,1.0,0,0,0,0,0
2025,6,CLE,REG,PIT,29,52,221,0,0,6,-38,0,0,314,105,10,-13.877616212263888,-10.223544111438827,0,17,65,0,0,0,7,-0.024536368378903717,0,29,51,221,0,0,0,314,105,10,-3.890407581898102,0,0,33,4,30,6,15,1,0.0,0.0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,44,7,1,9,6,146,3,3,0,0,53.0,1.0,0,0,2,0,1,0,0,0,0,0,0,0,31;53;32,,,116,0,0,0,0,0,0,,0,0,0,0,0
2025,6,DAL,REG,CAR,25,34,261,3,0,0,0,0,0,189,136,12,17.745348571297626,7.128864263786989,0,19,31,0,1,0,2,-8.40553474839544,0,25,34,261,3,0,0,189,136,12,17.745348571297626,0,0,41,0,26,2,14,2,1.0,5.0,5,1,21,1,0,1,0,0,2,3,0,0,0,6,37,6,2,19,4,78,2,2,0,0,28.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,23;28,,,51,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,6,DEN,REG,NYJ,19,30,174,1,0,1,-6,0,0,153,112,9,5.107167024033728,3.521407567537748,0,26,78,0,1,0,3,-6.4910536024253815,0,19,26,174,1,1,1,153,112,9,3.7129422784630464,0,0,42,1,31,7,30,0,9.0,55.0,15,0,0,4,0,0,0,0,1,1,0,0,0,6,37,4,2,11,4,104,2,2,0,0,57.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,57;27,,,84,0,0,1,1,0,0,1.0,0,0,0,0,0
