season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,14,GB,REG,CHI,17,25,234,3,1,1,-14,0,0,311,95,9,8.027323357702699,12.038747901501862,0,26,117,1,0,0,8,4.204686890647281,0,17,23,234,3,0,0,311,95,9,11.508787702128757,0,0,36,0,38,2,13,1,1.0,9.0,6,1,0,3,0,0,0,0,0,0,0,0,0,6,55,4,1,7,3,85,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,14,HOU,REG,KC,15,31,203,1,0,3,-17,0,0,305,69,7,0.1888540767831728,-6.10207838040811,0,31,82,1,0,0,5,-5.089950044170452,0,15,27,203,1,0,0,305,69,7,6.4443386240745895,0,0,29,0,38,2,19,0,2.0,12.0,8,3,-2,7,0,0,0,0,0,0,0,0,0,8,59,5,1,21,2,41,2,2,0,0,35.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,35;28,,,63,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,14,IND,REG,JAX,23,36,205,0,2,1,-9,0,0,232,92,12,-5.477668785139246,-0.4494085907936096,0,26,89,2,1,1,6,-6.399143426271621,0,23,36,205,0,0,0,232,92,12,-3.51201711944144,0,0,37,2,28,4,8,2,0.0,0.0,0,0,0,9,0,0,0,0,0,0,1,1,0,5,45,3,1,0,5,115,2,2,0,0,36.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,28;36,,,64,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,14,JAX,REG,IND,18,31,247,2,0,0,0,0,0,333,83,10,10.902549861138151,-3.3913434513153566,0,32,103,2,1,1,8,-5.4179017864807975,0,18,31,247,2,0,0,333,83,10,10.902549861138151,0,0,31,3,43,4,12,1,1.0,9.0,5,2,6,9,0,0,1,0,1,1,1,1,0,8,64,4,1,15,5,113,2,2,0,0,48.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,35;48,,,83,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,14,KC,REG,HOU,14,33,160,0,3,2,-12,0,0,289,70,8,-22.3309291034004,-14.852203171828698,0,29,126,1,0,0,6,3.863311624445487,0,14,29,160,0,0,0,289,70,8,-17.017475164329426,0,0,40,0,26,6,24,0,3.0,17.0,10,0,0,4,0,0,0,0,0,0,0,0,0,5,20,3,1,0,4,104,1,2,1,0,36.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,36,43,,36,43,0,1,1,0,0,1.0,0,0,0,0,0
2025,14,LA,REG,ARI,22,31,281,3,0,0,0,0,0,223,96,13,15.409675605792277,4.055153458349166,0,36,249,3,0,0,16,12.6580068981566,0,22,31,281,3,0,0,223,96,13,15.409675605792277,0,0,34,0,16,1,8,0,3.0,8.0,11,1,0,6,0,0,0,0,0,0,0,0,0,5,30,4,3,46,3,84,1,1,0,0,26.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,6,6,0,0,1.0,0,0,0,0,0
2025,14,LAC,REG,PHI,12,26,139,1,1,7,-33,2,1,270,84,5,-15.577254686101282,-15.622795794321144,0,38,169,0,0,0,10,-3.755313467113298,0,12,23,139,1,0,0,270,84,5,0.2184189886768202,0,0,47,0,18,7,18,2,1.0,9.0,6,4,43,10,0,1,0,0,1,1,1,1,0,7,55,6,1,-10,7,167,5,5,0,0,54.0,1.0,0,0,2,2,1,0,0,0,0,0,0,0,45;34;31;46;54,,,210,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,14,LV,REG,DEN,21,32,213,2,0,4,-24,0,0,244,38,11,-0.830933353329657,8.219962886401586,0,12,40,0,0,0,3,-1.897992432990577,0,21,28,213,2,0,0,244,38,11,7.826124413705783,0,0,46,0,38,4,12,0,3.0,8.0,6,0,0,2,0,0,0,0,0,0,0,0,0,3,25,6,0,0,3,84,1,1,0,0,46.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,14,MIA,REG,NYJ,13,21,127,1,0,1,-8,0,0,95,76,8,1.6633908300718758,-9.189208632423764,0,41,239,3,1,0,15,10.948677862434222,0,13,21,127,1,0,0,95,76,8,3.573359975038329,0,0,27,1,29,7,36,1,6.0,27.0,8,3,5,9,0,0,0,0,1,1,0,0,0,5,54,2,2,32,3,76,2,2,0,0,53.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,43;53,,,96,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,14,MIN,REG,WAS,16,23,163,3,0,4,-12,0,0,153,80,13,9.261102716423526,0.14395195504893427,0,34,162,1,0,0,10,4.331222530803643,0,16,23,163,3,0,0,153,80,13,13.851752596252087,0,0,20,1,39,4,11,1,2.0,9.0,3,2,51,3,0,0,0,0,0,0,1,1,0,3,24,2,2,8,1,35,1,1,0,0,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,14,NO,REG,TB,13,20,144,0,1,3,-23,0,0,158,76,9,1.7832198767634715,-2.251250296831131,0,32,139,3,1,0,8,-2.791488214978017,0,13,20,144,0,0,0,158,76,9,6.955812030536183,0,0,45,0,22,3,13,0,0.0,0.0,2,1,10,6,0,0,0,0,1,1,0,0,0,10,82,3,0,0,5,138,1,2,1,0,30.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,30,48,,30,48,0,3,3,0,0,1.0,0,0,0,0,0
2025,14,NYJ,REG,MIA,15,34,169,0,3,6,-27,1,0,289,87,8,-24.154239428005567,-20.353386644273996,0,17,65,0,1,0,4,-1.657607929140795,0,15,32,169,0,0,0,289,87,8,-13.635443687680565,0,1,31,2,44,7,20,0,1.0,8.0,3,0,0,6,0,0,0,0,3,4,0,0,0,6,50,5,3,91,3,102,1,1,0,0,31.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,14,PHI,REG,LAC,21,40,240,0,4,1,-9,0,0,408,111,12,-16.236034230799348,-10.747973934600228,0,25,134,1,0,0,5,-0.8584324861003552,0,21,38,240,0,0,0,408,111,12,-12.913428933600605,0,0,49,0,36,7,33,3,7.0,33.0,11,1,1,5,0,0,0,0,1,1,2,2,0,6,53,2,3,54,6,159,4,5,1,0,54.0,0.8,0,0,1,2,1,0,0,0,0,1,0,0,41;30;54;44,48,,169,48,0,1,1,0,0,1.0,0,0,0,0,0
2025,14,PIT,REG,BAL,23,34,284,1,0,0,0,0,0,212,160,7,10.56656205523317,4.322721018935695,0,17,34,2,0,0,4,2.8751471120631322,0,23,33,284,1,0,0,212,160,7,11.087124048820932,0,0,51,0,28,5,22,0,2.0,16.0,5,1,9,5,0,0,0,0,0,0,0,0,0,7,33,4,2,12,4,88,2,2,0,0,28.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,23;28,,,51,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,14,SEA,REG,ATL,20,30,249,3,1,2,-13,0,0,255,114,12,10.041374834340722,-0.26424725850423175,0,26,129,0,1,0,7,-1.2361699429457076,0,20,30,249,3,1,0,255,114,12,13.082453788810135,0,1,36,1,33,3,11,1,1.0,8.0,7,2,3,10,0,0,0,0,1,1,1,1,0,6,60,4,0,0,3,148,3,3,0,0,48.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,22;48;37,,,107,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,14,TB,REG,NO,14,30,122,1,1,0,0,0,0,230,94,4,-9.81600643074352,-16.479784463133132,0,39,179,1,0,0,11,-2.4900251695071347,0,14,28,122,1,0,0,230,94,4,-9.37762736462036,0,0,37,1,21,6,28,0,3.0,23.0,4,1,19,4,0,1,0,0,1,1,0,0,0,7,49,6,2,0,2,39,2,2,0,0,41.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,41;37,,,78,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,14,TEN,REG,CLE,14,28,117,2,1,1,-9,0,0,174,85,6,-8.783842270087916,-10.566515326499939,0,35,184,2,0,0,7,2.85020054428261,0,14,25,117,2,0,0,174,85,6,-4.903391339001246,0,0,36,2,26,5,21,1,2.0,13.0,13,1,35,9,0,0,0,7,0,0,1,1,0,11,85,2,1,-2,1,41,1,1,0,0,41.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,14,WAS,REG,MIN,11,24,108,0,2,2,-9,0,0,115,54,6,-17.124594824388623,-17.469057589769363,0,23,107,0,1,1,4,-4.049809261690825,0,11,20,108,0,0,0,115,54,6,-10.005212083109654,0,0,32,1,37,3,14,0,4.0,12.0,6,0,0,5,0,0,0,0,0,0,0,0,0,4,34,1,0,0,4,87,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
