season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,5,IND,REG,LV,21,32,221,2,0,0,0,0,0,267,72,12,10.682596398386872,-1.6103078280725787,0,25,96,4,0,0,10,6.2042357967149,1,21,31,221,2,0,0,267,72,12,11.147923787401291,0,0,40,1,37,6,40,0,4.0,38.0,5,2,32,8,0,0,0,0,1,1,0,0,0,9,77,3,0,0,3,74,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,5,JAX,REG,KC,18,25,221,1,1,3,-11,0,0,209,101,8,-0.7439143976450786,8.061216115951538,0,26,109,2,1,1,10,2.271797684923513,0,18,25,221,1,0,0,209,101,8,0.8518589324005525,0,0,40,0,28,1,6,0,0.0,0.0,4,1,99,6,1,0,0,0,0,0,0,0,0,4,25,5,1,-1,4,117,1,1,0,0,52.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,52,,,52,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,5,KC,REG,JAX,29,41,318,1,1,0,0,0,0,401,152,15,2.664317194139585,6.204959228634834,0,22,158,3,0,0,13,9.242397008405533,0,29,40,318,1,0,0,401,152,15,3.0620264353929088,0,0,31,1,33,5,13,1,3.0,11.0,8,1,2,5,0,0,0,0,0,0,1,1,0,13,109,3,2,2,5,130,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,5,LA,REG,SF,30,47,389,3,0,1,-11,0,0,528,120,18,15.072453184221198,-3.2675007763116257,0,16,78,0,2,2,6,-10.659328916692175,0,30,46,389,3,0,0,528,120,18,17.336713413235522,0,0,47,4,38,3,5,0,1.0,9.0,10,0,0,5,0,0,0,0,0,1,0,0,0,5,36,6,3,21,5,122,1,2,1,0,48.0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,48,53,,48,53,0,2,3,0,1,0.6666666666666666,0,0,0,0,0
2025,5,LAC,REG,WAS,25,33,210,1,1,5,-29,0,0,127,125,11,-7.5453580910951095,5.737509019672871,0,27,155,0,0,0,6,4.38978646293981,0,25,32,210,1,1,1,127,125,11,-5.5963984139380045,0,0,31,1,27,6,18,1,1.0,5.0,1,0,0,2,0,0,0,0,0,0,1,1,0,10,85,5,0,0,4,88,1,1,0,0,55.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,55,,,55,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,5,LV,REG,IND,25,36,228,0,2,4,-38,0,0,244,121,12,-10.903446787652872,-0.3144454624917772,0,25,106,0,0,0,6,-2.9291376379551366,0,25,36,228,0,0,0,244,121,12,-2.5412842641573734,0,0,34,2,18,2,3,0,0.0,0.0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,65,3,1,8,4,100,2,3,1,0,37.0,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,1,0,24;37,57,,61,57,0,0,0,0,0,,0,0,0,0,0
2025,5,MIA,REG,CAR,27,36,256,3,0,3,-27,0,0,287,76,13,11.485191292514582,14.81027743395637,0,14,19,0,0,0,2,-6.435699418361764,0,27,34,256,3,0,0,287,76,13,16.393731623480562,0,0,33,3,37,3,20,1,3.0,19.0,8,1,7,2,0,0,0,0,0,0,1,1,0,9,64,4,3,29,5,122,1,1,0,0,43.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,5,MIN,REG,CLE,26,35,268,2,0,3,-16,0,0,252,137,14,11.959720982628124,7.974851306746988,0,23,97,1,2,2,5,-9.770947939308826,0,26,34,268,2,0,0,252,137,14,16.77348877704935,0,0,34,1,45,5,16,0,2.0,8.0,3,0,0,5,0,0,0,0,0,0,0,0,0,7,50,5,3,15,4,102,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,51,,0,51,0,3,3,0,0,1.0,0,0,0,0,0
2025,5,NE,REG,BUF,22,30,273,0,0,4,-6,0,0,213,100,13,9.731839577931728,13.756121375731059,0,22,71,2,0,0,5,-0.910297991533298,0,22,28,273,0,1,1,213,100,13,9.758526722116965,0,0,38,1,31,2,7,1,1.0,8.0,5,1,0,3,0,0,0,0,1,1,2,2,0,8,93,4,1,0,5,112,3,3,0,0,52.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,30;19;52,,,101,0,0,2,2,0,0,1.0,1,1,0,0,52
2025,5,NO,REG,NYG,22,32,244,1,0,0,0,0,0,240,96,10,9.309715548185872,-1.4282968736463977,0,30,88,0,0,0,5,-6.356846121515371,0,22,31,244,1,0,0,240,96,10,8.924710769963445,0,0,44,1,27,2,4,2,0.0,0.0,5,2,0,7,0,0,0,0,0,0,3,3,1,7,43,6,0,0,2,27,4,6,2,0,53.0,0.6666666666666666,0,3,0,0,1,0,0,0,0,1,1,0,28;53;29;28,52;46,,138,98,0,2,2,0,0,1.0,0,0,0,0,0
2025,5,NYG,REG,NO,26,40,202,2,2,1,-3,1,1,328,138,10,-12.648555137915537,-1.743929317364326,0,29,136,0,1,1,11,-1.9155143193202093,0,26,39,202,2,1,1,328,138,10,-12.117248830851167,0,0,42,1,23,7,14,0,0.0,0.0,1,0,0,3,0,0,0,0,0,0,0,0,0,8,95,6,0,0,5,160,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,5,NYJ,REG,DAL,32,46,283,2,0,5,-49,0,0,308,110,14,3.908267046055964,5.117593841119246,2,22,144,0,1,1,9,-3.494672117754817,0,32,44,283,2,0,0,308,110,14,14.014732870237177,2,0,33,1,17,3,3,0,1.0,1.0,3,0,0,4,0,0,0,0,0,0,0,0,0,10,61,5,4,41,6,155,2,2,0,0,48.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,25;48,,,73,0,0,0,0,0,0,,0,0,0,0,0
2025,5,PHI,REG,DEN,23,38,280,2,0,6,-23,0,0,416,117,11,0.5049775303469999,-2.2626442683709636,0,11,45,0,0,0,2,-0.3342715204344131,0,23,37,280,2,0,0,416,117,11,8.996224171320259,0,0,45,2,30,5,22,0,2.0,14.0,8,0,0,2,0,0,0,0,0,0,0,0,0,9,55,5,1,15,5,130,1,1,0,0,31.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,5,SEA,REG,TB,28,34,341,4,1,0,0,0,0,275,104,18,23.413120006202856,16.30231229697957,0,20,122,1,1,1,7,-1.5084197649848647,0,28,34,341,4,0,0,275,104,18,23.413120006202856,0,0,39,3,29,6,22,0,1.0,9.0,2,0,0,2,0,0,0,0,0,1,0,0,0,7,56,5,0,0,7,196,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,44,,0,44,0,5,5,0,0,1.0,0,0,0,0,0
2025,5,SF,REG,LA,33,49,342,2,0,1,-9,0,0,290,179,19,14.00177889080927,-0.9093616157770157,0,33,74,0,0,0,6,-3.7546213712597183,0,33,48,342,2,0,0,290,179,19,15.87880703273671,0,0,33,0,32,1,11,1,1.0,11.0,2,0,0,4,0,0,0,0,0,0,2,2,0,8,44,7,1,0,4,73,4,4,0,0,59.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,37;20;59;41,,,157,0,0,2,2,0,0,1.0,1,1,0,0,41
2025,5,TB,REG,SEA,29,33,379,2,0,1,-9,0,0,257,202,17,25.9806902520554,20.44649673625827,1,24,56,2,0,0,6,-3.0906922598586846,0,29,32,379,2,0,0,257,202,17,28.312724776818403,1,0,31,1,31,1,2,0,0.0,0.0,2,1,3,6,0,0,0,0,0,0,1,1,0,4,37,2,0,0,5,129,3,3,0,0,39.0,1.0,0,0,3,0,0,0,0,0,0,0,0,0,30;36;39,,,105,0,0,3,3,0,0,1.0,1,1,0,0,39
2025,5,TEN,REG,ARI,21,39,265,0,1,2,-16,0,0,421,81,12,1.597718604147161,-9.621611318072757,0,24,78,1,1,1,6,-6.611232318535867,0,21,37,265,0,0,0,421,81,12,6.980010543780333,0,0,40,3,29,4,22,0,3.0,28.0,6,0,0,2,0,0,0,0,0,0,2,2,1,6,35,4,3,33,4,136,3,3,0,0,51.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,44;51;29,,,124,0,0,1,2,1,0,0.5,1,1,0,0,29
2025,5,WAS,REG,LAC,15,26,231,1,0,1,-5,0,0,239,110,9,14.006386082944797,-0.7532947737237682,0,28,163,2,1,1,9,0.00040329492185264826,0,15,23,231,1,0,0,239,110,9,15.062971955136952,0,0,44,0,30,6,33,1,5.0,29.0,9,1,0,4,0,0,0,0,0,0,1,1,0,7,48,6,0,0,3,92,2,2,0,0,36.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,29;36,,,65,0,0,3,3,0,0,1.0,0,0,0,0,0
