season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,10,ARI,REG,SEA,22,45,258,2,0,5,-52,2,2,329,119,13,-12.49219041776075,-11.351046575741334,1,23,129,1,0,0,7,-3.1146162207296584,0,22,44,258,2,0,0,329,119,13,9.124866703772685,1,0,35,3,29,5,13,2,1.0,4.0,1,1,4,2,0,0,0,0,0,0,2,2,0,5,37,2,0,0,7,146,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,10,ATL,REG,IND,12,28,177,1,0,3,-27,1,1,288,47,10,-8.050063597610325,-16.349718928337097,1,29,140,2,0,0,10,4.0448773601674475,0,12,25,177,1,0,0,288,47,10,2.9313647596965433,1,0,47,1,47,9,62,4,7.0,59.0,7,1,3,5,0,0,0,0,0,0,1,1,0,3,35,2,0,0,7,155,1,1,0,0,43.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,10,BAL,REG,MIN,17,29,176,1,0,1,-7,0,0,119,100,9,-1.3897965507582741,-13.496329316071101,1,36,152,1,1,0,12,-0.3131547044994232,0,17,28,176,1,0,0,119,100,9,1.2519853154429255,1,0,36,0,18,3,9,2,1.0,3.0,12,2,27,13,0,0,0,0,1,1,1,1,0,5,62,4,1,19,5,131,4,5,1,0,44.0,0.8,0,2,1,1,0,0,0,0,0,0,1,0,44;28;30;22,56,,124,56,0,1,1,0,0,1.0,0,0,0,0,0
2025,10,BUF,REG,MIA,28,40,306,2,1,3,-17,0,0,404,114,12,4.186331392542459,7.705256801385146,0,22,87,0,2,2,4,-9.04641274077585,0,28,39,306,2,0,0,404,114,12,6.713610919352621,0,0,31,1,23,6,16,0,0.0,0.0,2,2,1,4,0,0,0,0,0,0,0,0,0,6,67,3,1,7,4,93,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,10,CAR,REG,NO,17,25,124,0,1,2,-22,0,0,162,55,6,-11.497875926079399,2.757819061693938,0,23,73,1,1,1,6,-9.473294535127934,0,17,23,124,0,0,0,162,55,6,-7.378216374776497,0,0,38,3,35,6,21,0,2.0,16.0,5,0,0,1,0,0,0,0,0,1,1,1,0,1,5,5,2,15,4,108,0,1,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,48,0,0,48,1,1,0,0,1.0,0,0,0,0,0
2025,10,CHI,REG,NYG,20,36,220,1,0,0,0,0,0,345,76,11,-6.061366754207314,-8.151408698823717,0,28,171,2,0,0,8,5.65459134124103,0,20,36,220,1,0,0,345,76,11,-6.061366754207314,0,0,38,1,29,7,26,1,4.0,25.0,9,0,0,6,0,0,0,0,0,0,1,1,0,3,25,2,1,13,2,46,1,1,0,0,22.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,10,CLE,REG,NYJ,17,32,167,2,0,6,-47,0,0,200,76,8,-7.389529405771441,-16.412143409252167,0,32,158,0,0,0,11,1.6219668702688068,0,17,32,167,2,0,0,200,76,8,2.483613988024398,0,0,28,3,33,10,41,0,3.0,12.0,8,1,15,5,0,0,0,0,0,0,0,0,0,10,78,6,1,15,5,126,2,2,0,0,45.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,45;29,,,74,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,10,DEN,REG,LV,16,28,150,1,2,2,-14,0,0,247,77,5,-10.575725868242984,-7.191638206994092,0,27,84,0,0,0,5,-6.848258377809543,0,16,27,150,1,0,0,247,77,5,-2.8948218176923786,0,0,35,0,34,5,28,1,6.0,29.0,11,1,23,3,0,0,0,0,0,0,0,0,0,11,78,2,1,-1,2,35,1,2,1,0,32.0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,32,59,,32,59,0,1,1,0,0,1.0,0,0,0,0,0
2025,10,DET,REG,WAS,25,35,320,3,0,0,0,0,0,173,192,19,23.988361668900353,9.601234178990126,0,33,226,2,0,0,11,8.316233082441613,1,25,32,320,3,0,0,173,192,19,26.155177667523517,0,0,36,0,22,3,17,0,2.0,18.0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,3,3,3,60,3,3,0,0,48.0,1.0,0,2,0,1,0,0,0,0,0,0,0,0,22;28;48,,,98,0,0,3,4,0,1,0.75,0,0,0,0,0
2025,10,GB,REG,PHI,20,36,176,0,0,3,-19,1,1,304,71,10,-8.137690771834327,-6.4590897975545944,0,27,104,1,2,1,8,-3.1888986221747473,0,20,33,176,0,0,0,304,71,10,-1.0934176021255553,0,0,34,1,31,6,16,1,0.0,0.0,0,0,0,2,0,0,0,0,1,2,1,1,0,4,20,6,2,22,3,77,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,,64,,0,64,0,1,1,0,0,1.0,0,0,0,0,0
